content_url,term,engagement rate,content_type,content_id,media_url
https://giphy.com/gifs/wv7RT2KdgNbKRlzUrS,수어,0.00,GIF,wv7RT2KdgNbKRlzUrS,https://media.giphy.com/media/wv7RT2KdgNbKRlzUrS/giphy.gif
https://giphy.com/gifs/4SM4sqvfmTyaYob5gJ,삼일절,5.71,GIF,4SM4sqvfmTyaYob5gJ,https://media.giphy.com/media/4SM4sqvfmTyaYob5gJ/giphy.gif
https://giphy.com/gifs/4SM4sqvfmTyaYob5gJ,대한독립만세,1.59,GIF,4SM4sqvfmTyaYob5gJ,https://media.giphy.com/media/4SM4sqvfmTyaYob5gJ/giphy.gif
https://giphy.com/gifs/N7QV1I1XXXo5CuQfte,추석인사,1.55,GIF,N7QV1I1XXXo5CuQfte,https://media.giphy.com/media/N7QV1I1XXXo5CuQfte/giphy.gif
https://giphy.com/gifs/N7QV1I1XXXo5CuQfte,한가위,0.80,GIF,N7QV1I1XXXo5CuQfte,https://media.giphy.com/media/N7QV1I1XXXo5CuQfte/giphy.gif
https://giphy.com/gifs/N7QV1I1XXXo5CuQfte,추석,0.68,GIF,N7QV1I1XXXo5CuQfte,https://media.giphy.com/media/N7QV1I1XXXo5CuQfte/giphy.gif
https://giphy.com/gifs/N7QV1I1XXXo5CuQfte,송편,0.58,GIF,N7QV1I1XXXo5CuQfte,https://media.giphy.com/media/N7QV1I1XXXo5CuQfte/giphy.gif
https://giphy.com/gifs/N7QV1I1XXXo5CuQfte,명절,0.00,GIF,N7QV1I1XXXo5CuQfte,https://media.giphy.com/media/N7QV1I1XXXo5CuQfte/giphy.gif
https://giphy.com/gifs/XHlBqBEaPuAfxgYGba,새해복,4.16,GIF,XHlBqBEaPuAfxgYGba,https://media.giphy.com/media/XHlBqBEaPuAfxgYGba/giphy.gif
https://giphy.com/gifs/XHlBqBEaPuAfxgYGba,설날인사,3.70,GIF,XHlBqBEaPuAfxgYGba,https://media.giphy.com/media/XHlBqBEaPuAfxgYGba/giphy.gif
https://giphy.com/gifs/XHlBqBEaPuAfxgYGba,설날,1.96,GIF,XHlBqBEaPuAfxgYGba,https://media.giphy.com/media/XHlBqBEaPuAfxgYGba/giphy.gif
https://giphy.com/gifs/vIrvIuOPjCiBWcBhAE,새해복,3.43,GIF,vIrvIuOPjCiBWcBhAE,https://media.giphy.com/media/vIrvIuOPjCiBWcBhAE/giphy.gif
https://giphy.com/gifs/vIrvIuOPjCiBWcBhAE,명절,2.86,GIF,vIrvIuOPjCiBWcBhAE,https://media.giphy.com/media/vIrvIuOPjCiBWcBhAE/giphy.gif
https://giphy.com/gifs/vIrvIuOPjCiBWcBhAE,설날인사,1.28,GIF,vIrvIuOPjCiBWcBhAE,https://media.giphy.com/media/vIrvIuOPjCiBWcBhAE/giphy.gif
https://giphy.com/gifs/vIrvIuOPjCiBWcBhAE,설날,0.00,GIF,vIrvIuOPjCiBWcBhAE,https://media.giphy.com/media/vIrvIuOPjCiBWcBhAE/giphy.gif
https://giphy.com/gifs/tuwGIdN1Rdk70px5di,리액션,0.47,GIF,tuwGIdN1Rdk70px5di,https://media.giphy.com/media/tuwGIdN1Rdk70px5di/giphy.gif
https://giphy.com/gifs/bBfHrUGQMwbw4qVD4b,리액션,0.71,GIF,bBfHrUGQMwbw4qVD4b,https://media.giphy.com/media/bBfHrUGQMwbw4qVD4b/giphy.gif
https://giphy.com/gifs/uSgHfoNgltaq10rTUg,리액션,0.00,GIF,uSgHfoNgltaq10rTUg,https://media.giphy.com/media/uSgHfoNgltaq10rTUg/giphy.gif
https://giphy.com/gifs/2OLxxZmAbNlUOQ9cW1,리액션,0.00,GIF,2OLxxZmAbNlUOQ9cW1,https://media.giphy.com/media/2OLxxZmAbNlUOQ9cW1/giphy.gif
https://giphy.com/gifs/ISKpwnfQYmdr8Jsxmy,ksl,0.00,GIF,ISKpwnfQYmdr8Jsxmy,https://media.giphy.com/media/ISKpwnfQYmdr8Jsxmy/giphy.gif
https://giphy.com/gifs/mffFSimudRWiSFKxlJ,카네이션,1.38,GIF,mffFSimudRWiSFKxlJ,https://media.giphy.com/media/mffFSimudRWiSFKxlJ/giphy.gif
https://giphy.com/gifs/8OVtX9l9hGIiLuTHmk,ksl,0.00,GIF,8OVtX9l9hGIiLuTHmk,https://media.giphy.com/media/8OVtX9l9hGIiLuTHmk/giphy.gif
https://giphy.com/gifs/NicvskaAiobRrohuWs,카네이션,2.03,GIF,NicvskaAiobRrohuWs,https://media.giphy.com/media/NicvskaAiobRrohuWs/giphy.gif
https://giphy.com/gifs/o61frBC7OK1iQLgpRN,음식,0.57,GIF,o61frBC7OK1iQLgpRN,https://media.giphy.com/media/o61frBC7OK1iQLgpRN/giphy.gif
https://giphy.com/gifs/o61frBC7OK1iQLgpRN,food,0.31,GIF,o61frBC7OK1iQLgpRN,https://media.giphy.com/media/o61frBC7OK1iQLgpRN/giphy.gif
https://giphy.com/gifs/o61frBC7OK1iQLgpRN,deaf,0.10,GIF,o61frBC7OK1iQLgpRN,https://media.giphy.com/media/o61frBC7OK1iQLgpRN/giphy.gif
https://giphy.com/gifs/o61frBC7OK1iQLgpRN,eve,0.09,GIF,o61frBC7OK1iQLgpRN,https://media.giphy.com/media/o61frBC7OK1iQLgpRN/giphy.gif
https://giphy.com/gifs/o61frBC7OK1iQLgpRN,sign,0.00,GIF,o61frBC7OK1iQLgpRN,https://media.giphy.com/media/o61frBC7OK1iQLgpRN/giphy.gif
https://giphy.com/gifs/Fm00P7dwLoeREAzdto,deaf,0.00,GIF,Fm00P7dwLoeREAzdto,https://media.giphy.com/media/Fm00P7dwLoeREAzdto/giphy.gif
https://giphy.com/gifs/Fm00P7dwLoeREAzdto,sign,0.00,GIF,Fm00P7dwLoeREAzdto,https://media.giphy.com/media/Fm00P7dwLoeREAzdto/giphy.gif
https://giphy.com/gifs/Fm00P7dwLoeREAzdto,adam,0.00,GIF,Fm00P7dwLoeREAzdto,https://media.giphy.com/media/Fm00P7dwLoeREAzdto/giphy.gif
https://giphy.com/gifs/8iT6qzGeUENpdwhroR,is,0.00,GIF,8iT6qzGeUENpdwhroR,https://media.giphy.com/media/8iT6qzGeUENpdwhroR/giphy.gif
https://giphy.com/gifs/oPVf25PHuLhBrKnjWP,is,0.00,GIF,oPVf25PHuLhBrKnjWP,https://media.giphy.com/media/oPVf25PHuLhBrKnjWP/giphy.gif
https://giphy.com/gifs/izakgh1KZXjdFwIkwD,sign,0.98,GIF,izakgh1KZXjdFwIkwD,https://media.giphy.com/media/izakgh1KZXjdFwIkwD/giphy.gif
https://giphy.com/gifs/izakgh1KZXjdFwIkwD,deaf,0.43,GIF,izakgh1KZXjdFwIkwD,https://media.giphy.com/media/izakgh1KZXjdFwIkwD/giphy.gif
https://giphy.com/gifs/cj7o2Dqqe8j6QJnA5J,you are the best,0.35,GIF,cj7o2Dqqe8j6QJnA5J,https://media.giphy.com/media/cj7o2Dqqe8j6QJnA5J/giphy.gif
https://giphy.com/gifs/cj7o2Dqqe8j6QJnA5J,수어,0.00,GIF,cj7o2Dqqe8j6QJnA5J,https://media.giphy.com/media/cj7o2Dqqe8j6QJnA5J/giphy.gif
https://giphy.com/gifs/EtcWf02xPLQ2snirnN,deaf,0.00,GIF,EtcWf02xPLQ2snirnN,https://media.giphy.com/media/EtcWf02xPLQ2snirnN/giphy.gif
https://giphy.com/gifs/EtcWf02xPLQ2snirnN,sign,0.00,GIF,EtcWf02xPLQ2snirnN,https://media.giphy.com/media/EtcWf02xPLQ2snirnN/giphy.gif
https://giphy.com/gifs/1DDPC04HwRDga9QeJT,hassle,0.00,GIF,1DDPC04HwRDga9QeJT,https://media.giphy.com/media/1DDPC04HwRDga9QeJT/giphy.gif
https://giphy.com/gifs/T0keQCuHLePTqpN7pG,timid,0.00,GIF,T0keQCuHLePTqpN7pG,https://media.giphy.com/media/T0keQCuHLePTqpN7pG/giphy.gif
https://giphy.com/gifs/dRcHcbG54z7PgzeKJg,dign,0.00,GIF,dRcHcbG54z7PgzeKJg,https://media.giphy.com/media/dRcHcbG54z7PgzeKJg/giphy.gif
https://giphy.com/gifs/rreJLKkjrjbkZmbosr,jeju,0.00,GIF,rreJLKkjrjbkZmbosr,https://media.giphy.com/media/rreJLKkjrjbkZmbosr/giphy.gif
https://giphy.com/gifs/4YNzHzbCatulmdx0co,리액션,0.22,GIF,4YNzHzbCatulmdx0co,https://media.giphy.com/media/4YNzHzbCatulmdx0co/giphy.gif
https://giphy.com/gifs/wwr1ZGcLDVm99kOu8R,리액션,0.00,GIF,wwr1ZGcLDVm99kOu8R,https://media.giphy.com/media/wwr1ZGcLDVm99kOu8R/giphy.gif
https://giphy.com/gifs/1gVp8z2jOf1tPPaYHZ,장마,1.11,GIF,1gVp8z2jOf1tPPaYHZ,https://media.giphy.com/media/1gVp8z2jOf1tPPaYHZ/giphy.gif
https://giphy.com/gifs/1gVp8z2jOf1tPPaYHZ,태풍,0.00,GIF,1gVp8z2jOf1tPPaYHZ,https://media.giphy.com/media/1gVp8z2jOf1tPPaYHZ/giphy.gif
https://giphy.com/gifs/4qQlzJL4PkcMkbbqnG,음식,0.44,GIF,4qQlzJL4PkcMkbbqnG,https://media.giphy.com/media/4qQlzJL4PkcMkbbqnG/giphy.gif
https://giphy.com/gifs/4qQlzJL4PkcMkbbqnG,food,0.14,GIF,4qQlzJL4PkcMkbbqnG,https://media.giphy.com/media/4qQlzJL4PkcMkbbqnG/giphy.gif
https://giphy.com/gifs/4qQlzJL4PkcMkbbqnG,yummy,0.02,GIF,4qQlzJL4PkcMkbbqnG,https://media.giphy.com/media/4qQlzJL4PkcMkbbqnG/giphy.gif
https://giphy.com/gifs/4qQlzJL4PkcMkbbqnG,deaf,0.00,GIF,4qQlzJL4PkcMkbbqnG,https://media.giphy.com/media/4qQlzJL4PkcMkbbqnG/giphy.gif
https://giphy.com/gifs/4qQlzJL4PkcMkbbqnG,sign,0.00,GIF,4qQlzJL4PkcMkbbqnG,https://media.giphy.com/media/4qQlzJL4PkcMkbbqnG/giphy.gif
https://giphy.com/gifs/YBeyaSooHFwpoDeNAP,foreigner,0.00,GIF,YBeyaSooHFwpoDeNAP,https://media.giphy.com/media/YBeyaSooHFwpoDeNAP/giphy.gif
https://giphy.com/gifs/TgzwLx6F5DE4N93dMr,deaf,0.00,GIF,TgzwLx6F5DE4N93dMr,https://media.giphy.com/media/TgzwLx6F5DE4N93dMr/giphy.gif
https://giphy.com/gifs/TgzwLx6F5DE4N93dMr,sign,0.00,GIF,TgzwLx6F5DE4N93dMr,https://media.giphy.com/media/TgzwLx6F5DE4N93dMr/giphy.gif
https://giphy.com/gifs/FCqsSAbr2GDLVn9T9G,sign,1.35,GIF,FCqsSAbr2GDLVn9T9G,https://media.giphy.com/media/FCqsSAbr2GDLVn9T9G/giphy.gif
https://giphy.com/gifs/FCqsSAbr2GDLVn9T9G,deaf,0.00,GIF,FCqsSAbr2GDLVn9T9G,https://media.giphy.com/media/FCqsSAbr2GDLVn9T9G/giphy.gif
https://giphy.com/gifs/4Zxt7ep9tA6rn65k6B,deaf,0.00,GIF,4Zxt7ep9tA6rn65k6B,https://media.giphy.com/media/4Zxt7ep9tA6rn65k6B/giphy.gif
https://giphy.com/gifs/4Zxt7ep9tA6rn65k6B,sign,0.00,GIF,4Zxt7ep9tA6rn65k6B,https://media.giphy.com/media/4Zxt7ep9tA6rn65k6B/giphy.gif
https://giphy.com/gifs/4Zxt7ep9tA6rn65k6B,adam,0.00,GIF,4Zxt7ep9tA6rn65k6B,https://media.giphy.com/media/4Zxt7ep9tA6rn65k6B/giphy.gif
https://giphy.com/gifs/lIWcwMU9K0BM5rbWuw,장마,2.60,GIF,lIWcwMU9K0BM5rbWuw,https://media.giphy.com/media/lIWcwMU9K0BM5rbWuw/giphy.gif
https://giphy.com/gifs/lIWcwMU9K0BM5rbWuw,태풍,0.00,GIF,lIWcwMU9K0BM5rbWuw,https://media.giphy.com/media/lIWcwMU9K0BM5rbWuw/giphy.gif
https://giphy.com/gifs/tcoWDXSKtiyewUCcXY,투표,13.04,GIF,tcoWDXSKtiyewUCcXY,https://media.giphy.com/media/tcoWDXSKtiyewUCcXY/giphy.gif
https://giphy.com/gifs/tcoWDXSKtiyewUCcXY,politic,0.13,GIF,tcoWDXSKtiyewUCcXY,https://media.giphy.com/media/tcoWDXSKtiyewUCcXY/giphy.gif
https://giphy.com/gifs/tcoWDXSKtiyewUCcXY,republic,0.09,GIF,tcoWDXSKtiyewUCcXY,https://media.giphy.com/media/tcoWDXSKtiyewUCcXY/giphy.gif
https://giphy.com/stickers/2HRvUOnWkF2XyCPQDM,오징어게임,0.85,STICKER,2HRvUOnWkF2XyCPQDM,https://media.giphy.com/media/2HRvUOnWkF2XyCPQDM/giphy.gif
https://giphy.com/stickers/2HRvUOnWkF2XyCPQDM,deaf,0.80,STICKER,2HRvUOnWkF2XyCPQDM,https://media.giphy.com/media/2HRvUOnWkF2XyCPQDM/giphy.gif
https://giphy.com/stickers/2HRvUOnWkF2XyCPQDM,squid,0.62,STICKER,2HRvUOnWkF2XyCPQDM,https://media.giphy.com/media/2HRvUOnWkF2XyCPQDM/giphy.gif
https://giphy.com/gifs/OhQW0OmfX7ogHJMCnd,해피뉴이어,0.15,GIF,OhQW0OmfX7ogHJMCnd,https://media.giphy.com/media/OhQW0OmfX7ogHJMCnd/giphy.gif
https://giphy.com/gifs/OhQW0OmfX7ogHJMCnd,이큐포올,0.00,GIF,OhQW0OmfX7ogHJMCnd,https://media.giphy.com/media/OhQW0OmfX7ogHJMCnd/giphy.gif
https://giphy.com/stickers/F8ii1G5QTpIeWZTQih,permission to dance,1.02,STICKER,F8ii1G5QTpIeWZTQih,https://media.giphy.com/media/F8ii1G5QTpIeWZTQih/giphy.gif
https://giphy.com/gifs/WM4RoPGx4xBMNc58m1,dalgona,15.35,GIF,WM4RoPGx4xBMNc58m1,https://media.giphy.com/media/WM4RoPGx4xBMNc58m1/giphy.gif
https://giphy.com/gifs/WM4RoPGx4xBMNc58m1,달고나,4.20,GIF,WM4RoPGx4xBMNc58m1,https://media.giphy.com/media/WM4RoPGx4xBMNc58m1/giphy.gif
https://giphy.com/gifs/WM4RoPGx4xBMNc58m1,squid,1.29,GIF,WM4RoPGx4xBMNc58m1,https://media.giphy.com/media/WM4RoPGx4xBMNc58m1/giphy.gif
https://giphy.com/gifs/WM4RoPGx4xBMNc58m1,오징어게임,0.87,GIF,WM4RoPGx4xBMNc58m1,https://media.giphy.com/media/WM4RoPGx4xBMNc58m1/giphy.gif
https://giphy.com/gifs/WM4RoPGx4xBMNc58m1,deaf,0.00,GIF,WM4RoPGx4xBMNc58m1,https://media.giphy.com/media/WM4RoPGx4xBMNc58m1/giphy.gif
https://giphy.com/gifs/WM4RoPGx4xBMNc58m1,수어,0.00,GIF,WM4RoPGx4xBMNc58m1,https://media.giphy.com/media/WM4RoPGx4xBMNc58m1/giphy.gif
https://giphy.com/gifs/uKRJG2YlRU1xmk6Iv8,im angry,0.88,GIF,uKRJG2YlRU1xmk6Iv8,https://media.giphy.com/media/uKRJG2YlRU1xmk6Iv8/giphy.gif
https://giphy.com/gifs/uKRJG2YlRU1xmk6Iv8,im mad,0.21,GIF,uKRJG2YlRU1xmk6Iv8,https://media.giphy.com/media/uKRJG2YlRU1xmk6Iv8/giphy.gif
https://giphy.com/gifs/lgsWuR26pGShvOhTJd,추석인사,5.45,GIF,lgsWuR26pGShvOhTJd,https://media.giphy.com/media/lgsWuR26pGShvOhTJd/giphy.gif
https://giphy.com/gifs/lgsWuR26pGShvOhTJd,한가위,3.77,GIF,lgsWuR26pGShvOhTJd,https://media.giphy.com/media/lgsWuR26pGShvOhTJd/giphy.gif
https://giphy.com/gifs/lgsWuR26pGShvOhTJd,명절,2.88,GIF,lgsWuR26pGShvOhTJd,https://media.giphy.com/media/lgsWuR26pGShvOhTJd/giphy.gif
https://giphy.com/gifs/lgsWuR26pGShvOhTJd,추석,2.74,GIF,lgsWuR26pGShvOhTJd,https://media.giphy.com/media/lgsWuR26pGShvOhTJd/giphy.gif
https://giphy.com/gifs/lgsWuR26pGShvOhTJd,thanks giving day,1.56,GIF,lgsWuR26pGShvOhTJd,https://media.giphy.com/media/lgsWuR26pGShvOhTJd/giphy.gif
https://giphy.com/gifs/lgsWuR26pGShvOhTJd,chuseok,1.05,GIF,lgsWuR26pGShvOhTJd,https://media.giphy.com/media/lgsWuR26pGShvOhTJd/giphy.gif
https://giphy.com/gifs/lgsWuR26pGShvOhTJd,korea,0.29,GIF,lgsWuR26pGShvOhTJd,https://media.giphy.com/media/lgsWuR26pGShvOhTJd/giphy.gif
https://giphy.com/gifs/lgsWuR26pGShvOhTJd,traditional,0.27,GIF,lgsWuR26pGShvOhTJd,https://media.giphy.com/media/lgsWuR26pGShvOhTJd/giphy.gif
https://giphy.com/gifs/lgsWuR26pGShvOhTJd,gathering,0.23,GIF,lgsWuR26pGShvOhTJd,https://media.giphy.com/media/lgsWuR26pGShvOhTJd/giphy.gif
https://giphy.com/gifs/hopKnfxC2ajwo8Jrmv,im angry,1.79,GIF,hopKnfxC2ajwo8Jrmv,https://media.giphy.com/media/hopKnfxC2ajwo8Jrmv/giphy.gif
https://giphy.com/gifs/hopKnfxC2ajwo8Jrmv,im mad,0.60,GIF,hopKnfxC2ajwo8Jrmv,https://media.giphy.com/media/hopKnfxC2ajwo8Jrmv/giphy.gif
https://giphy.com/stickers/DOIHixNuJaHvwQoG3e,deaf,0.00,STICKER,DOIHixNuJaHvwQoG3e,https://media.giphy.com/media/DOIHixNuJaHvwQoG3e/giphy.gif
https://giphy.com/gifs/2JBljuf2ByHYdTFxg3,설날,1.07,GIF,2JBljuf2ByHYdTFxg3,https://media.giphy.com/media/2JBljuf2ByHYdTFxg3/giphy.gif
https://giphy.com/gifs/2JBljuf2ByHYdTFxg3,ksl,0.28,GIF,2JBljuf2ByHYdTFxg3,https://media.giphy.com/media/2JBljuf2ByHYdTFxg3/giphy.gif
https://giphy.com/gifs/2JBljuf2ByHYdTFxg3,수어,0.00,GIF,2JBljuf2ByHYdTFxg3,https://media.giphy.com/media/2JBljuf2ByHYdTFxg3/giphy.gif
https://giphy.com/gifs/2JBljuf2ByHYdTFxg3,이큐포올,0.00,GIF,2JBljuf2ByHYdTFxg3,https://media.giphy.com/media/2JBljuf2ByHYdTFxg3/giphy.gif
https://giphy.com/stickers/xNSaBjV0oYGhdsjofl,sign language,1.67,STICKER,xNSaBjV0oYGhdsjofl,https://media.giphy.com/media/xNSaBjV0oYGhdsjofl/giphy.gif
https://giphy.com/gifs/aKoQKo360r0fW6LkIi,turkiye,2.02,GIF,aKoQKo360r0fW6LkIi,https://media.giphy.com/media/aKoQKo360r0fW6LkIi/giphy.gif
https://giphy.com/gifs/aKoQKo360r0fW6LkIi,earth quake,0.03,GIF,aKoQKo360r0fW6LkIi,https://media.giphy.com/media/aKoQKo360r0fW6LkIi/giphy.gif
https://giphy.com/stickers/VStY1nD6zpJdJK6f5j,어린이날,1.59,STICKER,VStY1nD6zpJdJK6f5j,https://media.giphy.com/media/VStY1nD6zpJdJK6f5j/giphy.gif
https://giphy.com/gifs/RTNnqLtRCfExKrNHz9,신년,1.95,GIF,RTNnqLtRCfExKrNHz9,https://media.giphy.com/media/RTNnqLtRCfExKrNHz9/giphy.gif
https://giphy.com/gifs/RTNnqLtRCfExKrNHz9,lunar,0.00,GIF,RTNnqLtRCfExKrNHz9,https://media.giphy.com/media/RTNnqLtRCfExKrNHz9/giphy.gif
https://giphy.com/gifs/RTNnqLtRCfExKrNHz9,한복,0.00,GIF,RTNnqLtRCfExKrNHz9,https://media.giphy.com/media/RTNnqLtRCfExKrNHz9/giphy.gif
https://giphy.com/gifs/xloHmqY5LNj0DmCyj2,리액션,0.34,GIF,xloHmqY5LNj0DmCyj2,https://media.giphy.com/media/xloHmqY5LNj0DmCyj2/giphy.gif
https://giphy.com/stickers/oegyvvFktPOURjDHg9,어린이날,3.12,STICKER,oegyvvFktPOURjDHg9,https://media.giphy.com/media/oegyvvFktPOURjDHg9/giphy.gif
https://giphy.com/gifs/Zehu9hxFFSmcxg3TGm,my treat,0.59,GIF,Zehu9hxFFSmcxg3TGm,https://media.giphy.com/media/Zehu9hxFFSmcxg3TGm/giphy.gif
https://giphy.com/gifs/upiJ8O4B4B4Yu7ljXF,deaf,0.00,GIF,upiJ8O4B4B4Yu7ljXF,https://media.giphy.com/media/upiJ8O4B4B4Yu7ljXF/giphy.gif
https://giphy.com/gifs/upiJ8O4B4B4Yu7ljXF,ksl,0.00,GIF,upiJ8O4B4B4Yu7ljXF,https://media.giphy.com/media/upiJ8O4B4B4Yu7ljXF/giphy.gif
https://giphy.com/gifs/m2u88XzezD9M4Dvqz5,permission to dance,8.78,GIF,m2u88XzezD9M4Dvqz5,https://media.giphy.com/media/m2u88XzezD9M4Dvqz5/giphy.gif
https://giphy.com/gifs/KfgPprSvaNPEF73wDV,카네이션,0.28,GIF,KfgPprSvaNPEF73wDV,https://media.giphy.com/media/KfgPprSvaNPEF73wDV/giphy.gif
https://giphy.com/gifs/loJpjhG0OoS8KuE3v7,수어,15.00,GIF,loJpjhG0OoS8KuE3v7,https://media.giphy.com/media/loJpjhG0OoS8KuE3v7/giphy.gif
https://giphy.com/gifs/P3kOxRgV3gHHz6vq2x,my treat,0.56,GIF,P3kOxRgV3gHHz6vq2x,https://media.giphy.com/media/P3kOxRgV3gHHz6vq2x/giphy.gif
https://giphy.com/gifs/P3kOxRgV3gHHz6vq2x,reward,0.00,GIF,P3kOxRgV3gHHz6vq2x,https://media.giphy.com/media/P3kOxRgV3gHHz6vq2x/giphy.gif
https://giphy.com/gifs/OTYwlKuRX5ghvrGunW,리액션,0.24,GIF,OTYwlKuRX5ghvrGunW,https://media.giphy.com/media/OTYwlKuRX5ghvrGunW/giphy.gif
https://giphy.com/gifs/ciOjIU8Fifp68tf0iX,메리크리스마스,0.45,GIF,ciOjIU8Fifp68tf0iX,https://media.giphy.com/media/ciOjIU8Fifp68tf0iX/giphy.gif
https://giphy.com/gifs/ciOjIU8Fifp68tf0iX,ksl,0.00,GIF,ciOjIU8Fifp68tf0iX,https://media.giphy.com/media/ciOjIU8Fifp68tf0iX/giphy.gif
https://giphy.com/gifs/ciOjIU8Fifp68tf0iX,christmas,0.00,GIF,ciOjIU8Fifp68tf0iX,https://media.giphy.com/media/ciOjIU8Fifp68tf0iX/giphy.gif
https://giphy.com/gifs/gw8pF5IgZrsQbpi9pv,한가위,1.22,GIF,gw8pF5IgZrsQbpi9pv,https://media.giphy.com/media/gw8pF5IgZrsQbpi9pv/giphy.gif
https://giphy.com/gifs/gw8pF5IgZrsQbpi9pv,추석,0.77,GIF,gw8pF5IgZrsQbpi9pv,https://media.giphy.com/media/gw8pF5IgZrsQbpi9pv/giphy.gif
https://giphy.com/gifs/gw8pF5IgZrsQbpi9pv,thanks giving,0.00,GIF,gw8pF5IgZrsQbpi9pv,https://media.giphy.com/media/gw8pF5IgZrsQbpi9pv/giphy.gif
https://giphy.com/gifs/gw8pF5IgZrsQbpi9pv,명절,0.00,GIF,gw8pF5IgZrsQbpi9pv,https://media.giphy.com/media/gw8pF5IgZrsQbpi9pv/giphy.gif
https://giphy.com/gifs/gw8pF5IgZrsQbpi9pv,lunar,0.00,GIF,gw8pF5IgZrsQbpi9pv,https://media.giphy.com/media/gw8pF5IgZrsQbpi9pv/giphy.gif
https://giphy.com/gifs/gw8pF5IgZrsQbpi9pv,korea,0.00,GIF,gw8pF5IgZrsQbpi9pv,https://media.giphy.com/media/gw8pF5IgZrsQbpi9pv/giphy.gif
https://giphy.com/gifs/j0yFzFlQtF5dRKWecD,special needs,0.16,GIF,j0yFzFlQtF5dRKWecD,https://media.giphy.com/media/j0yFzFlQtF5dRKWecD/giphy.gif
https://giphy.com/gifs/j0yFzFlQtF5dRKWecD,0420,0.00,GIF,j0yFzFlQtF5dRKWecD,https://media.giphy.com/media/j0yFzFlQtF5dRKWecD/giphy.gif
https://giphy.com/gifs/j0yFzFlQtF5dRKWecD,april 20th,0.00,GIF,j0yFzFlQtF5dRKWecD,https://media.giphy.com/media/j0yFzFlQtF5dRKWecD/giphy.gif
https://giphy.com/gifs/MDcajZ3TwyHotuDP2A,5월,0.90,GIF,MDcajZ3TwyHotuDP2A,https://media.giphy.com/media/MDcajZ3TwyHotuDP2A/giphy.gif
https://giphy.com/gifs/MDcajZ3TwyHotuDP2A,스승,0.00,GIF,MDcajZ3TwyHotuDP2A,https://media.giphy.com/media/MDcajZ3TwyHotuDP2A/giphy.gif
https://giphy.com/gifs/Q0iggPyoT4SgDCrUkZ,jejus,0.00,GIF,Q0iggPyoT4SgDCrUkZ,https://media.giphy.com/media/Q0iggPyoT4SgDCrUkZ/giphy.gif
https://giphy.com/gifs/Q0iggPyoT4SgDCrUkZ,이큐포올,0.00,GIF,Q0iggPyoT4SgDCrUkZ,https://media.giphy.com/media/Q0iggPyoT4SgDCrUkZ/giphy.gif
https://giphy.com/gifs/BGpKN6h5upQlgmG0T2,카네이션,0.08,GIF,BGpKN6h5upQlgmG0T2,https://media.giphy.com/media/BGpKN6h5upQlgmG0T2/giphy.gif
https://giphy.com/gifs/4tIHFVTMvcWbz3Mky8,어린이날,1.63,GIF,4tIHFVTMvcWbz3Mky8,https://media.giphy.com/media/4tIHFVTMvcWbz3Mky8/giphy.gif
https://giphy.com/gifs/Gl75WsnAh6b6I1QCkT,passed away,0.00,GIF,Gl75WsnAh6b6I1QCkT,https://media.giphy.com/media/Gl75WsnAh6b6I1QCkT/giphy.gif
https://giphy.com/gifs/PuXfTFUFmmXAz8H5ef,스승,0.00,GIF,PuXfTFUFmmXAz8H5ef,https://media.giphy.com/media/PuXfTFUFmmXAz8H5ef/giphy.gif
https://giphy.com/gifs/85PMhnLerBLIzE2b3I,신년,0.00,GIF,85PMhnLerBLIzE2b3I,https://media.giphy.com/media/85PMhnLerBLIzE2b3I/giphy.gif
https://giphy.com/gifs/dxzRoAEDBArHYMeJ5H,어린이날,1.17,GIF,dxzRoAEDBArHYMeJ5H,https://media.giphy.com/media/dxzRoAEDBArHYMeJ5H/giphy.gif
https://giphy.com/stickers/7quF2sbeeep0ohS8N9,video call,0.14,STICKER,7quF2sbeeep0ohS8N9,https://media.giphy.com/media/7quF2sbeeep0ohS8N9/giphy.gif
https://giphy.com/stickers/7quF2sbeeep0ohS8N9,imo,0.08,STICKER,7quF2sbeeep0ohS8N9,https://media.giphy.com/media/7quF2sbeeep0ohS8N9/giphy.gif
https://giphy.com/stickers/7quF2sbeeep0ohS8N9,facetime,0.00,STICKER,7quF2sbeeep0ohS8N9,https://media.giphy.com/media/7quF2sbeeep0ohS8N9/giphy.gif
https://giphy.com/gifs/pLsMCvMmUlu1OPy1cK,스승,4.35,GIF,pLsMCvMmUlu1OPy1cK,https://media.giphy.com/media/pLsMCvMmUlu1OPy1cK/giphy.gif
https://giphy.com/gifs/pLsMCvMmUlu1OPy1cK,teachers day,1.47,GIF,pLsMCvMmUlu1OPy1cK,https://media.giphy.com/media/pLsMCvMmUlu1OPy1cK/giphy.gif
https://giphy.com/gifs/pLsMCvMmUlu1OPy1cK,스승의날,1.46,GIF,pLsMCvMmUlu1OPy1cK,https://media.giphy.com/media/pLsMCvMmUlu1OPy1cK/giphy.gif
https://giphy.com/gifs/pLsMCvMmUlu1OPy1cK,수어,0.00,GIF,pLsMCvMmUlu1OPy1cK,https://media.giphy.com/media/pLsMCvMmUlu1OPy1cK/giphy.gif
https://giphy.com/gifs/pLsMCvMmUlu1OPy1cK,eq4all,0.00,GIF,pLsMCvMmUlu1OPy1cK,https://media.giphy.com/media/pLsMCvMmUlu1OPy1cK/giphy.gif
